,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
0,2,0.31946351769786485,-1.17757690348914,-1.5936226177421997,-0.16437403441594658,-1.469505929238648,-0.3831396826390707,1.1516226082919052,1.172442422862408,-1.9279456285378793,0.25048571530691655,0.11283366944174791,3.005240906936367,-0.43158795509713965,2.4107750952132765,-0.9184414399170725,-0.3938687738905523,0.2652252779269467,-1.000213132549744,-1.0155691342295903,-0.24472946216219235,-1.469505929238648,0.8239556419049734,0.45009491750850195,-0.013026922514720485,0.24748316729738873,-1.222473119272519,1.1683759206507778,0.6079723378374297,0.574189038933113,-0.16084079299624418
1,0,-2.0271243830319787,0.19956781656640613,1.9706461202220618,1.1464004783653048,0.34465190154362346,0.4542107783284798,0.19938691196494768,-0.442091641087081,1.6958095828046567,-0.8224322121277975,-2.2696185701102674,0.4343763444524269,0.7746396730214996,0.021341136664940974,-0.27076643301947145,-1.6533175765858523,-0.5120655328949413,-0.4884327095992087,1.3216716022550368,0.7745056308247332,0.34465190154362346,0.8031952677073222,0.7061927859530596,0.46641588484190244,0.4296372163382154,0.07065093117901991,2.7625110500915393,-0.4744016872217879,3.44701068239131,1.4706787744716852
2,2,1.1857378609504752,-2.743891111089987,-2.1091427363286,-0.33543846864527815,-1.333613931912189,0.29988351205125297,1.5003419764523223,-0.0891101061126641,-2.2149529763815443,-1.0265305528966837,0.9529531968230676,-0.2837367934010704,-0.5063856158425413,-1.2992863549161213,0.4203071578997778,0.597313898481368,-0.8395795658879721,-0.7906359125725544,0.6891101903973286,0.5679312037142509,-1.333613931912189,0.7615813107660365,-0.15641109237443682,0.5757065519591836,-0.21819003385517946,1.209016212573778,0.39204964609821946,-1.0955560440668102,0.03864967762461716,-0.07654975375950998
3,1,-0.3625425375558887,-3.9176716012029433,-0.9850803340883832,0.9500430913166409,-4.13346473586482,1.1673487986773843,0.7145085006505589,0.33034589082074706,0.7474048963982783,2.502235193622617,-3.2136745589701725,-0.3229570060459116,0.21436616254733726,0.7932003177604777,-1.2918699974218166,0.2139749990740282,-1.0934212057475534,1.5337683167017944,0.17494956155921967,-0.8854481324765092,-4.13346473586482,-0.2872019195859816,0.5229183897978993,0.2502009940829776,-0.5853231301728196,-2.1775890952171446,-0.21421094241445213,-0.7751948701647194,3.4807518709284695,-0.19363382111713143
4,2,0.24692589739663742,-0.11446428564422603,2.765900286593363,1.4002771561057132,0.1879165606304848,-0.7880649204366764,1.7583145040801866,-0.5677834477042857,-1.3026903841261315,-4.3789097098607215,-0.9077940855580794,0.5722531926676693,1.2602998960429734,-0.4147605755440321,-0.5193299205102951,-0.7929445338031068,0.2594479297712476,0.9137713141237557,0.7164828252745089,0.3353547709255368,0.1879165606304848,0.00919015150920964,-0.5606124455037084,-0.29922038559732855,-0.8229665433599334,-0.13173447977888522,0.19955850338319425,0.8564189905900891,-1.75467466417406,5.32916298978745
5,0,-0.20328266434091577,-0.20730059129644848,2.5618526847279655,-1.7785843275948197,1.4732536459008083,-0.7214587420529652,-0.524056925736007,0.9620129739036186,-0.600265592577937,0.15642090820934187,2.334215600114013,0.17081457796839408,0.3450961202655535,1.170805666854782,1.1128411563842526,1.5971541950445995,-0.022641162450656144,-0.21287283880610416,-0.4947233389469793,-0.7652714126181693,1.4732536459008083,-0.0855825217779799,-0.1624126094461635,-0.4785962209969532,-0.29286193930345017,-0.6872695391217319,-0.06222428153919768,1.8295604764716913,-1.149699616524269,-1.7217630753837088
6,1,-2.2526005011117154,-1.185302689444613,-1.6833591725658472,0.4360083727012264,-1.9519883009037673,-1.4958699469020498,0.4430653597679999,2.421610024735648,0.8890475141435348,-0.08427519451748053,2.4208378404032964,1.7332926820899808,-1.0729525011029453,-0.11624052587045813,-0.762708803511067,-2.2326721271455727,-1.2847182802967327,0.4008606615004522,-0.5696261740195115,-0.8307693418111007,-1.9519883009037673,1.1088285715826474,-0.8808358370397555,0.3730574335639413,0.5884449060916529,-1.0671228371505688,0.5038999983027386,-0.07961165111922136,-5.120304001561479,6.2137062643631324
7,2,0.5317458562287743,-0.6080347505603622,-2.4398304853482298,2.051423477617962,-0.1511379411600223,-1.4476133392496389,-2.1531152907117006,-1.684536959274345,2.648413198837576,-1.0898565192806702,1.5901015422363165,-1.0462370993747796,1.409342739024645,0.46010693664224067,0.0665269974594497,-0.14344792026321487,0.3063761348543306,-1.3941536613538625,1.1399913714178647,1.2824150697384067,-0.1511379411600223,-0.08741203878053588,-0.5339951350836922,1.259072977065498,0.29805479431837684,-0.40585906091286295,1.8114763052322291,-2.3114183854517747,-4.250710016660024,4.620650122851577
8,2,-0.4822548835327627,-2.3263288850457338,-0.6204237739987585,1.8045016223070611,-1.1750003837808904,0.33711623116334466,-0.013467148360193984,-0.5237064091235666,0.04847502420183139,-3.664705390751404,-1.718368663815267,0.016376603302238363,1.964279226330958,0.9438716440471303,-0.19226305344888314,0.677790282067191,-0.480202342094477,0.4995673733840388,0.9741680646314876,0.1995566770411708,-1.1750003837808904,0.641195925684046,0.1268336986264884,-1.402865892820281,0.5030034127284636,-0.5061313945080611,1.780878440570895,1.1563836723949943,0.6611415333737035,5.359189236753627
9,2,-2.022321797815804,-0.5457899636020914,-1.3507917981690343,1.2921126314424338,-2.5746191488858083,0.5053456886499605,1.0138893101328075,0.11173639389137405,-2.0909098261922883,0.2576444294782967,-0.8545577766541729,-0.3373829303120015,1.0596253958094823,-2.1923372051308454,-0.16363731393276446,1.0527793881632737,-0.7391660086661407,-1.7892713220945402,0.3227330181362758,0.6756520601266353,-2.5746191488858083,-0.03215206850744659,-1.9063806405841262,0.05399891232096129,0.2702219529837282,-0.7161749773299679,0.3203960575467326,-2.0779887349906354,1.0032131048081196,2.565051505629985
10,0,-0.9044708645735174,-2.2999342548647594,0.6140230829594413,0.6426622791470125,1.1596139289549061,0.8211040842909011,-0.6267937995708525,1.6633567653856343,-0.7160701095849848,1.9823924596968958,1.3033664553057076,0.9764022819252325,0.21722651549318056,1.3013424744740076,1.081954758106583,-0.8756356426410323,0.21434962823238596,-0.832610342843453,-0.8922518602492517,-0.5560711977166473,1.1596139289549061,-0.11884330930559667,1.8193378215762117,0.1706846783085607,0.8816374775024957,1.4338801999080935,-1.412214849549959,1.3022948898428408,2.2794777738215433,-4.404398011053399
11,1,1.8338321700443119,-3.260506480478092,1.1646408777834516,0.20386940524535802,-2.2859160388950897,-0.639536126935739,1.6966403167854587,-0.18832841540855247,-0.41610461935941656,-0.11424948763519924,2.6951073955795866,0.3161015276667174,1.3543123410752924,-1.2430091145743294,2.6406606337589653,-1.1496632557060404,0.47699283115409996,0.14921436568535118,0.5759068165479986,0.4154191918730562,-2.2859160388950897,0.9110795376864155,-0.05575644736096755,-0.8224320707838972,0.6660637588373133,-0.3752044804067506,1.9057852231646215,0.6444608250380647,-1.2404310175828837,-1.9740398320043115
12,2,-0.7920545920938927,0.8753202883945818,4.0562912804945315,-0.7047991560625294,-0.554348762902157,0.11764436060603287,-1.5424622297519859,0.4478723733081039,-3.979025974801828,-2.1895138078004006,-1.1106565465527205,-0.7068903456241978,-0.42659257214769475,-0.39287240760463005,0.11693891159590497,-0.09345329252228685,0.9478711490960623,-0.831638442742285,0.08056916029389385,-2.4926616822150796,-0.554348762902157,1.180046070083975,0.5147972532833056,-1.0801687140096097,0.35081900708873814,-0.17251536023827976,0.8185503271246025,1.3777821373787467,-2.129982602132643,4.255350813582048
13,1,3.7947740353936097,-2.020644808915339,1.3683093183523103,0.594539294262316,-1.7697025077554451,-0.5618483451192009,0.1525637139266663,1.4706445021567514,-0.14992347230278943,2.632396878473259,3.1956186158521493,-0.39113997763074126,1.5992513931238463,0.8061366207979604,0.45401046368087483,0.46461654596836777,0.48698099309212073,-0.3507754138846638,0.22996002640462537,1.0170288085669705,-1.7697025077554451,-1.0604277078868252,0.7706987123457485,0.17881890661076724,0.1648206441074947,-0.7442869224975377,-1.7284448342334682,1.6615189331819324,-0.2972339022127096,-7.395042764347988
14,1,-1.5551331691890193,-3.987575584666717,-4.06942132284994,-0.48265820379439395,3.3091707867609608,-0.4804462119869666,-1.446535839047165,-1.303407670726313,-0.3373378583148505,-0.8331356945010348,-4.310065107333006,0.5773203021026582,1.3301679576154466,-0.8320905114266182,-0.006436002619527523,0.383536827536594,0.28219817527615454,-2.902092176627179,-0.31952296011628134,0.1803474312651185,3.3091707867609608,0.33921003665691574,-0.6390512767447671,0.642630322555294,0.4895010213247373,0.7301851694291746,-1.6330584701083726,0.9922384309266785,4.258775269452982,2.1072591455342233
15,2,0.8788289017696783,2.477138933988278,0.19742951219067142,0.5669412507234782,-2.235279773809673,-0.11659966677635089,0.1998115813884543,-0.17091183992297856,-2.6223358229010967,-1.9118216351603383,4.11532633577554,1.1236599380472236,-2.2740135816599962,0.062370081465626566,-0.5631374826941765,0.038595243692338146,-0.778539386443008,1.1961499130607591,1.054546545637913,-0.672310723975417,-2.235279773809673,0.2813629611925412,0.7820586881252336,-0.8587201007746073,1.1836670797015023,1.2257044370585706,1.0244923223869773,-0.9400948276213169,1.0120520273918625,-2.755932800263929
16,0,-0.41607218983217387,0.06745975645210703,-0.29314530629504254,-0.7409080968205876,-0.23525621444945619,-0.2881097104117777,-0.0818865411959436,-0.12245347828123293,-0.8362402456700647,-1.051824188780758,-0.11097030967245733,0.3543417605699658,0.02789731346458342,-1.3761753598680884,-0.30289230973482295,0.8459102105081575,-0.32525841890247564,0.8008063565303771,1.7616464278671387,-0.13900602442830512,-0.23525621444945619,1.053726293691124,-0.4045120114536248,1.6725066750686246,-0.5204379817633298,-0.29382629605480104,0.8796468269520131,-0.10578576132444248,2.9503787328642184,-0.8202113366560313
17,0,-1.6482890301237525,2.366747134293027,1.3849558950226222,0.4265172104724281,-4.752703532157608,0.04572548002569601,1.4430923377297082,-0.3668450361439519,-2.337095295085389,-0.979837613869066,-0.5511978185933936,1.9268425025801763,1.597742945466013,-0.7576118336845883,0.6636408740100307,-0.8656077283432405,0.4516506801874728,-1.3112785662890412,-1.1565513421973297,0.7604066501164467,-4.752703532157608,1.1590383828504898,0.7183894047422859,-0.571510616778916,-0.9478013666331889,1.3484904775643927,0.05244994927169481,1.4090566483555589,0.1619009222407283,3.887186130878739
18,1,-2.562540974138408,-2.188926646375458,-1.4936744276561909,0.6282411442987836,-3.020696464280304,-1.2079843715282752,2.0149855485031365,-0.8128665434562872,-1.3543286621181234,2.2215528725563067,-1.2337625040574842,-0.39756580537148156,0.09563907015924232,-0.05482222703308537,0.5380859845558004,0.8963108376615001,2.758036392678975,-1.6178296948799973,0.9868266006828632,-0.3865378160178936,-3.020696464280304,-0.4266944969488631,0.9067350981818867,-0.04730884960026327,-1.676147673056072,-1.2189280269297453,-0.3778392717705603,-1.1723173385507122,2.096224315536559,0.925248741044112
19,0,-4.778510226141037,-2.382279845836281,-3.045106835657253,-0.2796562086837847,-2.8598072814124653,-1.0475191185543233,0.5190080103766366,0.6469865183731276,3.8870084291980294,-1.558457709679869,0.49080764118527453,1.5115161256345533,-2.5356994815769505,0.5941857060772001,-0.4043316922239748,-0.6703619612509263,0.31392150072816893,0.24185796187923428,-1.750649132445413,-0.014976032761081698,-2.8598072814124653,0.4147021348967246,1.060174699844603,0.4541337892285977,-1.4871959428691093,-2.4559582190183074,1.0754124548704929,1.0582975670345658,0.34758052284194474,7.570269981811083
20,2,3.5070977493537763,-0.6403015942146276,-0.4859051331947192,0.531064382306905,0.7582274693573409,0.4742386447574748,1.0926479890207912,0.8355844692004342,-0.30878113431079557,0.4248854098234216,0.27515522222041733,1.849855024123775,0.009773642231145158,0.7113672335331,-0.5622293812726147,-0.4828954571231239,-1.0898978776599664,1.0601962640769018,0.43496533538320825,-0.6246877958789218,0.7582274693573409,-0.2140723216107752,-1.2157320396766143,0.979731243552694,0.7506724278701217,0.9408226423263729,-0.2317151805020989,-0.39877267164160046,3.02566945472895,-6.041535548409399
21,1,-1.5482999410949523,-1.697302580021171,2.91196804544737,-0.20377834901106537,-1.7656919764596832,0.3772611438703005,0.49619217147048367,-1.883632609307135,-1.4660871353311822,3.059481554708587,2.7816368102311415,-1.207343626904921,0.018477732373527622,1.465252228317302,1.156990646091838,1.320471304625691,-0.3825407160070461,0.8782431667182932,-0.8048922061924706,0.05769204667530221,-1.7656919764596832,0.5056312816462402,0.04675982035870149,0.8424890813529581,0.7402423896808465,-0.1050940188916237,0.3948075018721766,1.5841109639133515,-3.957902273911253,-0.2183265099637067
22,2,0.647693291418643,-1.1257219729213446,2.6767778869985186,0.7658690460222768,-1.0121004650515328,0.2920714991763758,-1.217748877874258,-0.7627713213477417,2.6792016819424442,4.879250440488491,0.7915880941336279,-1.137597941695461,-0.18672446696755277,0.7920329798864049,0.06630978163927984,0.46638257896714674,-1.2896755716739257,1.1863228691845542,-0.6108133396002199,0.34044470197685306,-1.0121004650515328,1.0804065022128286,-1.9876579870586775,-0.06139142614264734,-0.5838347823488186,-0.33896417479802465,-1.1513894382094692,0.01813502146300007,0.49306140840606905,-5.29282119603367
23,1,4.078467187291481,-0.14307424018873124,2.8279846471981656,2.015109211350121,-2.9515007505779676,-0.1448590566662977,-1.8932092143148593,-1.6098802330962252,1.9928064445424638,1.1976052543180398,3.3062136205845323,1.5862922575930392,-1.3382153177641027,-0.5303395347134057,-2.1868919535931473,-0.13748247932763888,-1.947784838188615,0.1923230664462512,-0.6655883796048727,0.9769232341588848,-2.9515007505779676,0.5967022160901259,0.8079335545485016,0.025996701572208125,-0.8941969837373821,-0.2615306298004225,-0.701368572075608,2.002339129909214,-1.7925415220355416,-4.636325284452806
